url,judul,berita,tagging
https://turnbackhoax.id/2021/03/23/salah-akun-twitter-tokopedia-tokopediacere/,[SALAH] Akun Twitter Tokopedia “@TokopediaCere”,"“Hai kak, mohon maaf atas ketidaknyaman nya. Untuk melanjutkan progress penyelesaian atas kendala yang di alami, mohon melanjutkan ke layanan live chat kami di whatsApp 0813 2462 1027 di tunggu konfirmasi segera. Tks -Darma”",Hoax
https://turnbackhoax.id/2021/03/23/salah-akun-facebook-bupati-madiun-ahmad-dawami-ragil-saputro/,[SALAH] Akun Facebook Bupati Madiun Ahmad Dawami Ragil Saputro,,Hoax
https://turnbackhoax.id/2021/03/22/salah-drone-pengintai-israel-terbang-rendah-diatas-langit-gaza-palestina/,[SALAH] “Drone pengintai Israel terbang rendah diatas langit Gaza palestina”,“BismillahDrone pengintai Israel terbang rendah diatas langit Gaza palestina..Pertolongan Alloh drone Ditangkap Elang.Kita berharap semua manusia melihatnya.SubhanallahAllahu Akbar.”,Hoax
https://turnbackhoax.id/2021/03/22/salah-foto-petugas-kapal-titanic-sebelum-berlayar/,[SALAH] Foto Petugas Kapal Titanic Sebelum Berlayar,“Officers of the Titanic before sailing”,Hoax
https://turnbackhoax.id/2021/03/22/salah-rumput-paragis-untuk-menyembuhkan-kanker/,[SALAH] Rumput Paragis untuk Menyembuhkan Kanker,"RUMPUT PARAGIS(Dalam bahasa Banjar namanya tagah Banua)Bagi yang belum tahu, PARAGIS adalah rumput liar, tidak bisa dibeli .. tumbuh di bukit atau di tanah kosong ..PARAGIS terkenal dalam KELOMPOK jamu, sehingga dikatakan bahwa para dokter tidak mau menyetujui PARAGIS karena mereka akan kehilangan penghasilan bagi penderita kanker karena ia juga merupakan obat untuk kanker dan benjolan.cari nyu po sa googLe 😇😇😇Lihatlah kambing-kambingnya, mereka makan lebih dari itu, mereka sehat begitu juga anjing / kucing ketika mereka merasa tidak enak, mereka juga makan PARAGIS .. lucu sekali tapi PARAGIS BENAR-BENAR MENYEMBUHKAN 😇😇😇Saya membaca postingan tentang seorang wanita yang dulunya menderita kista ovarium, dia takut, jadi dia mencoba PARAGIS. Dia sangat takut saat menjalani inex-ray.dan itu juga memperkuat REGLA seperti dalam darah utuh LaLabas sau.",Hoax
https://turnbackhoax.id/2021/03/22/salah-pembukaan-rekrutmen-pekerjaan-untuk-warga-ber-ktp-surabaya/,[SALAH] Pembukaan Rekrutmen Pekerjaan untuk Warga Ber-KTP Surabaya,,Hoax
https://turnbackhoax.id/2021/03/22/salah-pesan-whatsapp-meminta-donasi-untuk-pesantren-dan-yayasan-oleh-wabup-gowa/,[SALAH] Pesan Whatsapp Meminta Donasi untuk Pesantren dan Yayasan oleh Wabup Gowa,KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN,Hoax
https://turnbackhoax.id/2021/03/22/salah-pengumuman-jadwal-vaksinasi-untuk-umum-di-wilayah-jawa-barat-maret-2021-oleh-gubernur/,[SALAH] Pengumuman Jadwal Vaksinasi untuk Umum di Wilayah Jawa Barat Maret 2021 oleh Gubernur,*Kabar Gembira*Vaksin utk Warga Jawa BaratHari ini 16-3-2021 diumumkan oleg Gubernur bahwa mulai hari Kamis 18-3-2021 dibyka untuk umum dan KTP Jawa Barat.Dari Jam 06.00-11.00 wibGedung pakuan tempat tinggal gubernur jl.cicendo gubernuranPer hari 1000 vaksin,Hoax
https://turnbackhoax.id/2021/03/22/salah-informasi-24-agenda-komunis-internasional-rrc-pada-artikel-solopos/,[SALAH] Informasi 24 Agenda Komunis Internasional RRC pada Artikel Solopos,"SADARLAH WAHAI PRIBUMI…WASPADA dan SIAGALAH….:point_down::point_down::point_down:Agenda Persatuan Komunis Chung Kuo Internasional, Pusat RRC :1. MISKINKAN PRIBUMI DENGAN SYSTIM2. Jauhkan ummat ISLAM dari ajaran agamanya3. Campur adukkan ajaran agama4. ADU DOMBA/benturkan sesama pribumi.5. RUSAK GENERASI MUDA DENGAN NARKOBA6. RACUNI PRIBUMI MELALUI PRODUCT SACHET (kemasan instan, siap saji)7. Sesatkan pribumi melalui media8. Rusak wanita dgn UANG & SEX BEBAS9. TEBARKAN FITNAH ULAMA MELALUI MEDIA10. Kriminalisasi lawan politik yang Muslim taat, lurus11. PAKAI JURUS MALING TERIAK MALING12. JADIKAN PRIBUMI BUDAK DI NEGARANYA13. TUTUP SEMUA KEBENARAN DGN PENGALIHAN ISYU Sehingga pribumi hanya sibuk dgn pengalihan isu di media14. Viralkan tokoh yang merusak mindset (k-pop, nm, dll)15. Buat karangan fitnah baru di media16. Sebarkan doktrin dan banggakan, unggulkan product china17. Rusak akun yang menyuarakan kebenaran18. Kuasai politik & pemerintah19. KUASAI EXECUTIF, YUDICATIF, LEGISLATIF.20. KUASA TANAH, RUMAH, PROPERTY DI SELURUH NKRI21. KUASAI PASAR, DISTRIBUTOR dan AGEN.22. KUASAI LEMBAGA KEUANGAN DAN PERBANKAN23. KUASAI PRODUCT KEBUTUHAN HARI HARI MASYARAKAT24. KUASAI JARINGAN INTERNET, TELEKOMUNIKASI & SEMUA MEDIA.#Amarma‘rufnahimunkar.#Fahami#Kilasbalik.Lazimnya komunis dan Munafiqun yang tidak suka kepada para Alim Ulama !!!https://m.solopos.com/menlu-as-ingatkan-ancaman-partai-komunis-china-ke-ormas-islam-indonesia-1089122#kilasbalik.",Hoax
https://turnbackhoax.id/2021/03/21/salah-akun-instagram-bareskrim-polres-kota-bekasi/,[SALAH] Akun Instagram Bareskrim Polres Kota Bekasi,"“Selamat siang mbak. Bisa kita ketemu di polres kota Bekasi sore ini jam 15.00Dan kalau bisa mbak di damping orang tua jika masih di bawah 17 tahunIni BAP sudah masuk loh mbak. Kalau mbak tidak mau bekerja sama dengan kami, kami yang menjemput paksa mbak”",Hoax
https://turnbackhoax.id/2021/03/21/salah-video-kuala-lumpur-pagi-tadi-melawan-arogansi-cina/,"[SALAH] Video “Kuala lumpur pagi tadi ,melawan arogansi cina..”","“Kuala lumpur pagi tadi ,melawan arogansi cina..”",Hoax
https://turnbackhoax.id/2021/03/21/salah-berita-hari-ini-pria-ini-mengamuk-karena-janda-yang-dinikahinya-tidak-perawan-lagi/,[SALAH] “BERITA HARI INI Pria ini mengamuk karena Janda yang dinikahinya tidak perawan lagi”,Setelah ditelusuri pada artikel detik.com gambar tersebut ditemukan pada salah satu artikel yang berjudul “Tim Gegana Sukses Ringkus Orang Gila di Mojokerto yang Mengamuk” pada 6 Maret 2018. Laki-laki tersebut bernama Agung Suprapto. Agung mengalami gangguan jiwa dan sempat menyerang warga dengan senjata tajam. Diduga Agung mengalami depresi setelah ibunya meninggal dunia.Dengan demikian klaim pada gambar postingan Facebook tidak benar sehingga hal tersebut masuk dalam kategori konten yang salah. Gambar tersebut merupakan gambar pada artikel detik.com dengan judul “Tim Gegana Sukses Ringkus Orang Gila di Mojokerto yang Mengamuk” dan laki-laki tersebut mengamuk karena mengidap gangguan jiwa.REFERENSI:https://news.detik.com/berita-jawa-timur/d-3899763/tim-gegana-sukses-ringkus-orang-gila-di-mojokerto-yang-mengamukPenulis: Luthfiyah Oktari JasmienEditor: Bentang Febrylian,Hoax
https://turnbackhoax.id/2021/03/21/salah-demo-mahasiswa-dan-alumni-ugm-tentang-pemalsuan-ijazah-jokowi/,[SALAH] Demo Mahasiswa dan Alumni UGM tentang Pemalsuan Ijazah Jokowi,“MENUNGGU SIKAP PRESIDEN UNTUK KLARIFIKASI MENGENAI DEMO MAHASISWA UGM DAN ALUMNI UGM TENTANG PEMALSUAN IJAZAH UGM AGAR TERANG BENDERANG. JOKOWI JANGAN DIAM. BUKTIKAN JIKA IJAZAH NYA ASLI. KALO TIDAK BISA MEMBUKTIKAN BERARTI ADA PELANGGARAN HUKUM. DAN PEMBOHONGAN PUBLIK”“Jokowi Jelas tidak pernah menempuh pendidikan di UGM! Demo mahasiswa UGM dan Alumni UGM desak dan usut tuntas Pemalsuan Jokowi alumni UGM Jokowi tidak pernah kuliah di UGM.”,Hoax
https://turnbackhoax.id/2021/03/21/salah-foto-gubernur-korea-selatan-menggunakan-jaket-saat-divaksin/,[SALAH] Foto Gubernur Korea Selatan Menggunakan Jaket saat Divaksin,[diterjemahkan ke dalam Bahasa Indonesia]“Mereka bilang mereka telah mengembangkan jarum suntik jenis baruWah jarumnya dapat menembus seragam pertahanan sipil”,Hoax
https://turnbackhoax.id/2021/03/21/salah-17-negara-melarang-penyebaran-vaksin-astrazeneca/,[SALAH] 17 Negara Melarang Penyebaran Vaksin AstraZeneca,“17 countries have BANNED OXFORD ASTRA ZENICA apart from the 🇬🇧Still happy to take it???”,Hoax
https://turnbackhoax.id/2021/03/20/salah-foto-matahari-terbenam-pertama-di-mars-tahun-2021/,[SALAH] Foto Matahari Terbenam Pertama di Mars Tahun 2021,“First ever pic of the sunset on Mars. 2021”“Foto matahari terbenam pertama di Mars. 2021”,Hoax
https://turnbackhoax.id/2021/03/19/salah-lowongan-kerja-dinas-kesehatan-kabupaten-bojonegoro/,[SALAH] Lowongan Kerja Dinas Kesehatan Kabupaten Bojonegoro,"Setelah ditelusuri melansir dari kanalbojonegoro Kepala Dinas Kesehatan Ani Pudji Ningrum menjelaskan informasi tersebut tidak benar.“Terkait informasi yang menyebutkan Dinas Kesehatan membuka rekrutmen tenaga kesehatan itu tidak benar alias hoax,” ucapnya melansir dari kanalbojonegoro.Dinas Kesehatan juga mengimbau agar warga masyarakat Bojonegoro jika mendapat informasi hendaknya disaring dan dicari kebenarannya apakah itu benar atau tidak.Dengan demikian informasi tentang lowongan kerja Dinas Kesehatan Kabupaten Bojonegoro tidak benar. Hal tersebut sudah dijelaskan oleh Kepala Dinas Kesehatan Ani Pudji Ningrum sehingga masuk dalam kategori konten palsu.REFERENSI:http://www.kanalbojonegoro.com/hoax-rekrutmen-tenaga-kesehatan-dinkes-bojonegoro-imbau-warga-tak-percaya/https://www.kompas.com/tren/read/2021/03/12/193123465/hoaks-dinkes-kabupaten-bojonegoro-buka-lowongan-kerjaPenulis: Luthfiyah Oktari JasmienEditor: Bentang Febrylian",Hoax
https://turnbackhoax.id/2021/03/18/salah-akun-facebook-anggota-dprd-jember-alfian-andri-wijaya-tawarkan-lelang-mobil/,[SALAH] Akun Facebook Anggota DPRD Jember “Alfian Andri Wijaya” Tawarkan Lelang Mobil,,Hoax
https://turnbackhoax.id/2021/03/17/salah-surat-bkn-tentang-pengangkatan-calon-pegawai-negeri-sipil/,[SALAH] Surat BKN Tentang Pengangkatan Calon Pegawai Negeri Sipil,KEPUTUSAN MENTERINOMOR : 16332014-MENPAN-VI-2015TENTANG PENGANGKATAN PERTAMA KALI DALAM JABATAN STATISTIKMENTERI,Hoax
https://turnbackhoax.id/2021/03/17/salah-telah-dibuka-gelombang-ke-2-kuota-internet-free-dari-operator/,[SALAH] “TELAH DIBUKA GELOMBANG KE-2 Kuota Internet Free dari Operator!”,,Hoax
https://turnbackhoax.id/2021/03/17/salah-episode-sitkom-bajaj-bajuri-ramalkan-virus-corona-tahun-2021/,[SALAH] Episode Sitkom Bajaj Bajuri Ramalkan Virus Corona Tahun 2021,"“Di tahun 2002, ada sebuah cuplikan dlm salah satu episode Bajay Bajuri.Mengisahkan tentang penyakit menular…18 Tahun kemudian, kisah itu Identik dgn apa yg kita rasakan sekarang…Tanpa sadar kita kadang sudah diperlihatkan tanda² nya…🙈🙈🙈”",Hoax
https://turnbackhoax.id/2021/03/16/salah-tidak-ada-kasus-covid-19-di-bhutan-karena-penduduknya-vegetarian/,[SALAH] Tidak Ada Kasus Covid-19 di Bhutan karena Penduduknya Vegetarian,[diterjemahkan ke dalam Bahasa Indonesia]“Negara yang tidak pernah memiliki kasus kankerTidak ada penduduk yang terinfeksi virus Covid-19Raja dan Ratu Bhutan adalah vegetarian selama hidupnya.[…],Hoax
https://turnbackhoax.id/2021/03/16/salah-vaksin-sinovac-kadaluwarsa-25-maret-2021-dan-dibuat-sebelum-pandemi/,[SALAH] Vaksin Sinovac Kadaluwarsa 25 Maret 2021 dan Dibuat Sebelum Pandemi,"@satria_putra94“ISSUE HOT BUAT PARTAI OPOSISI YANG CERDASInfo 1: Vaksin Sinovac kadaluarsa tanggal 25 Maret 2021. Maka harus dihabiskan.Info 2: Mass kadaluwarsa Vaksin Sinovac adalah 2 tahun. Semua info itu disampaikan oleh pejabatKemenkes di koran online milik grup media yang konon..paling kredibel di Indonesia. Sebagai rakyat jelata saya menghitung berarti Vaksin Sinovac telah dibuat pada 25 Maret 2019. Jadi Vaksinnya ada dulu baru pandeminya nyusul. Keren sekali kan? Kalo saya adalah petinggi partai oposisi yang cerdas, ini pasti akan saya kejar dan jadikan issue super hot untuk menolong dan memikat hati rakyat biar menang di 2024.”",Hoax
https://turnbackhoax.id/2021/03/16/salah-memakai-emas-dapat-menyebabkan-alzheimer/,[SALAH] Memakai Emas Dapat Menyebabkan Alzheimer,"“…Jadi ketika perhiasan tersebut dipakai dalam waktu yang lama, darah dan urine pada laki-laki bisa terkena efek sampingnya. Keduanya bisa memiliki kandungan atom emas yang melebihi batas. Para ahli menyebut peristiwa ini dengan istilah migrasi emas. Apa yang bisa terjadi? Penyakit Alzheimer…”",Hoax
https://turnbackhoax.id/2021/03/15/salah-1-ramadhan-2021-jatuh-pada-hari-jumat-dan-waktu-siang-terpanjang-selama-33-tahun-terakhir/,[SALAH] 1 Ramadhan 2021 Jatuh Pada Hari Jum’at dan Waktu Siang Terpanjang Selama 33 Tahun Terakhir,"*RAMADHAN YG ISTIMEWA*= Ramadhan Tahun Ini =.1 Ramadhan : Hari Jumaat8 Ramadhan : Hari Jumaat15 Ramadhan : Hari Jumaat22Ramadhan : Hari Jumaat29Ramadhan : Hari JumaatRamai tidak tahu bahwa Ramadhan tahun ini akan Kita tempuh dengan 5 kali Jumat, yang berlaku setiap 20 tahun..Ramadhan yang akan datang ini akan menjadi Ramadhan dengan waktu siangnya terpanjang selama 33 tahun ke belakang..Itu bermakna Ramadhan kali ini memberi kesempatan bagi kita untuk memperoleh pahala lebih besar dalam 33 tahun..Ya Allah sampaikanlah Kami pada bulan Ramadhan..",Hoax
https://turnbackhoax.id/2021/03/15/salah-gambar-papan-nama-rumah-sakit-jiwa-kecebong/,[SALAH] Gambar Papan Nama “RUMAH SAKIT JIWA KECEBONG”,"Setelah ditelusuri, gambar pada postingan tersebut telah disunting. Papan nama tersebut adalah papan nama Rumah Sakit Jiwa MAHONI Dr. Dr. Djamalurin. S yang berada di Jalan Mahoni, Medan, Sumatera Utara. Gambar tesebut ditemukan juga pada bulan Juli 2020 dan merupakan hoax yang kembali muncul.Dengan demikian, gambar postingan Facebook tersebut telah disunting pada bagian nama yang seharusnya “Rumah Sakit Jiwa MAHONI” disunting menjadi “RUMAH SAKIT JIWA KECEBONG” sehingga masuk dalam kategori konten dimanipulasi.REFERENSI:https://maps.app.goo.gl/cQX7Gmkng8H4JSL79https://turnbackhoax.id/2020/07/30/salah-rupanya-cebong-semua-masuk-rumah-sakit-jiwa/Penulis: Luthfiyah Oktari JasmienEditor: Bentang Febrylian",Hoax
https://turnbackhoax.id/2021/03/14/salah-tautan-subsidi-kuota-internet-dan-pulsa-kemendikbud/,[SALAH] Tautan Subsidi Kuota Internet dan Pulsa Kemendikbud,“http://kuotasekolah[dot]online/?gokuotaDaftar Segera!! Subsidi kuota kemendikbud lagi diperpanjang”,Hoax
https://turnbackhoax.id/2021/03/14/salah-tautan-alfamart-bagikan-gift-card-senilai-rp800-000/,[SALAH] Tautan Alfamart Bagikan Gift Card Senilai Rp800.000,“Selamat! ANDA TELAH DIPILIH UNTUK MEMILIKI KESEMPATAN MENANGKAN KARTU HADIAH ALFAMART GRATIS BERHARGA Rp 800.000Batas waktu acara: 31 Maret 2021”,Hoax
https://turnbackhoax.id/2021/03/14/salah-vaksinasi-covid-19-untuk-warga-non-dki-jakarta-di-istora-senayan/,[SALAH] Vaksinasi Covid-19 untuk Warga Non DKI Jakarta di Istora Senayan,"“ISTORA SENAYAN info utk anak siantar yg di JABODETABEK .VaksinUntukKItaLANSIA_DAN_KTP_DKILansia pagi hari, yg dibawah 60 tahun siang hariSetiap hari termsk hari Sabtu dan MingguPukul : 8.00 SD 16.00pintu A usia 60 keatas. pintu B usia 40 sd 60. pintu c 40 ke bawa”",Hoax
https://turnbackhoax.id/2021/03/14/salah-masjid-dan-madrasah-di-pakistan-terbakar-hingga-menimbulkan-korban-jiwa/,[SALAH] Masjid dan Madrasah di Pakistan Terbakar Hingga Menimbulkan Korban Jiwa,"(terjemahan)“Innalillahi wainnailaihi rojiun.Pakistan dalam keadaan susah kemarin. Masjid & Islamiyyah (Madarasa) terbakar bersama banyak Muslim di dalamnya, Subhan Allah. Semoga Allah mengampuni siapa yang meninggal di sana & mengabulkan jannatul firdaus pada akhirnya, katakan Amin sebagai seorang Muslim.”",Hoax
https://turnbackhoax.id/2021/03/14/salah-akun-whatsapp-bupati-sukoharjo-meminta-sejumlah-dana/,[SALAH] Akun WhatsApp Bupati Sukoharjo Meminta Sejumlah Dana,,Hoax
https://turnbackhoax.id/2021/03/14/salah-sanksi-denda-e-tilang-mencapai-5-juta/,[SALAH] Sanksi Denda E-Tilang  Mencapai 5 Juta,“[ Hati2 Tilang Elektronik ]Berlaku Utk Mobil & sepeda Motor. Jangan Pake Masker Asal2an. Jangan Pegang Hp. Perhatikan Marka Jalan. Batas Kecepatan di Tol. Traffiklaight Jgn Diterjang. Kunci Helm Yg Benar. Lampu & Liting Spd MotorHarus Ada Dan Saat BelokHarus Tepat WaktuMulai Tgl 14 Maret 2021 Serempak Seluruh Ind SudahMulai Berlaku :Sanksi Denda Bisa Sampai 5jtJGN DIREMEHKAN [ Hati2 Tilang”,Hoax
https://turnbackhoax.id/2021/03/14/salah-rekrutment-umum-pln-group-tingkat-sma-smk-d-iii-d-iv-dan-s1-pelaksanaan-tahun-2021/,"[SALAH] “Rekrutment Umum PLN Group Tingkat SMA/SMK, D-III, D-IV dan S1 Pelaksanaan Tahun 2021”","“Rekrutment Umum PLN GroupTingkat SMA/SMK, D-III, D-IV dan S1Pelaksanaan Tahun 20211. Pendaftaran dibuka mulai tanggal 8 Maret 2021- 14 Maret 20212. Profesi yang dibuka :Teknik–  Operator/Teknisi–  Teknik Mesin–  Teknik Sipil–  Teknik ListrikNon Teknik–  Administrasi–  Call Center–  Customer Service–  Manajemen–  Sekretaris3. Persyaratan :1) Bersedia tidak menikah selama menjalani Diklat Prajabatan;2) Usia Maksimal 35 tahun;3) Lulusan SMA/SMK, D-III, D-IV dan S1;Nilai :–  Ijazah Rata-rata 6.00–  Indeks Prestasi Komulatif (IPK) ≥ 2.75Dst….”",Hoax
https://turnbackhoax.id/2021/03/13/salah-akun-facebook-wali-kota-malang-sutiaji-sutiaji/,[SALAH] Akun Facebook Wali Kota Malang “Sutiaji Sutiaji”,,Hoax
https://turnbackhoax.id/2021/03/13/salah-mobil-esemka-berbahan-dasar-kayu-solo-jakarta/,[SALAH] Mobil Esemka Berbahan Dasar Kayu “Solo-Jakarta”,,Hoax
https://turnbackhoax.id/2021/03/13/salah-pesan-berantai-whatsapp-bantuan-sosial-finansial-rp3-550-000-dari-bpjs-kesehatan/,[SALAH] Pesan Berantai Whatsapp Bantuan Sosial Finansial Rp3.550.000 Dari BPJS Kesehatan,“Mereka yang bekerja antara tahun 2000 dan 2021 berhak menerima bantuan sosial finansial sebesar Rp 3.550.000.Periksa apakah nama Anda ada di daftar untuk menarik manfaatDaftar lengkaphttps://bpjs[dot]club/bantuan/?bpjs”,Hoax
https://turnbackhoax.id/2021/03/13/salah-akun-facebook-wali-kota-kendari-mengarahkan-ke-link-whatsapp/,[SALAH] Akun Facebook Wali Kota Kendari Mengarahkan ke Link Whatsapp,"Beredar akun Facebook dengan nama “Sulkarnain Kadir”. Akun tersebut memakai foto profil Wali Kota Kendari memakai topi dan kaos hijau. Akun tersebut mengirimkan sejumlah pesan melalui messanger kepada pengguna Facebook lainnya. Setelah meminta nomor Whatsapp untuk dibuatkan grup info Covid-19 dan meminta kode yang masuk lewat SMS lalu dikirim melalui Whatsapp yang tersedia.Setelah ditelusuri, melansir dari lentera sultra, Wali Kota Kendari Sulkarnain Kadir mengonfirmasi bahwa akun tersebut bukan miliknya. Ia mengimbau untuk tidak menanggapi akun tersebut sampai melakukan tindakan berupa pemberian uang, dan segera melaporkan ke pihak yang berwajib.“Jadi saya sudah melihat dan saya dapat dipastikan akun facebook tersebut adalah akun palsu,” tegas Sulkarnain Kadir pada 5 Maret 2021.Kepala Dinas Kominfo Kota Kendari menyampaikan kepada masyarakat yang mendapat pesan demikian untuk tidak memberikan nomor atau identitas apapun seperti yang diminta.",Hoax
https://turnbackhoax.id/2021/03/12/salah-rusia-menemukan-bahwa-covid-19-tidak-disebabkan-oleh-virus/,[SALAH] Rusia Menemukan bahwa Covid-19 Tidak Disebabkan oleh Virus,"“* Klaim penting * Berita terbaru_ Berita indah dari dunia …._Rusia memiliki otopsi kepada pasien Covid-19, penemuan hebat dibuat.Rusia menjadi negara pertama di dunia, otopsi (post mortem) dari Covid-19 Corpse (post mortem) dan menemukan bahwa Covid-19 bukan virus setelah penelitian yang komprehensif. Ini adalah penipuan global. Orang mati “Diperkuat radiasi elektromagnetik 5G (racun)”.[…]",Hoax
https://turnbackhoax.id/2021/03/12/salah-3-juta-orang-inggris-masuk-islam-secara-serentak/,[SALAH] “3 Juta Orang Inggris Masuk Islam Secara Serentak”,https://news.detik.com/…/terbanyak-dalam-sejarah-jumlah…,Hoax
https://turnbackhoax.id/2021/03/12/salah-kasir-minimarket-salah-input-voucher-game-dan-meminta-kode-otp/,[SALAH] Kasir Minimarket Salah Input Voucher Game dan Meminta Kode OTP,https://www.cnnindonesia.com/…/waspada-modus-penipuan…https://turnbackhoax.id/…/salah-whatsapp-kasir…/,Hoax
https://turnbackhoax.id/2021/03/12/salah-elon-musk-meninggal-dunia/,[SALAH] Elon Musk Meninggal Dunia,“Rest in peace Elon Musk! You will be missed!!! #ripElon #ripMusk #ripElonMusk #ElonMusk @elonmusk”,Hoax
https://turnbackhoax.id/2021/03/12/salah-kfc-bagikan-bucket-ayam-di-hari-perempuan-internasional/,[SALAH] KFC Bagikan Bucket Ayam di Hari Perempuan Internasional,“https : // bit.ly/KFC-GratisFamilyBucket ?c= www[dot]kfcku[dot]com12:00:51”,Hoax
https://turnbackhoax.id/2021/03/12/salah-hidayat-nurwahid-akui-pks-tak-menganut-ideologi-pancasila/,[SALAH] Hidayat Nurwahid Akui PKS Tak Menganut Ideologi Pancasila,"“Pada saatnya nanti jangan sampai dipilih caleg, calon pemimpin daerah (bupati – walikota – gubernur), apalagi pimpinan nasional yg diusung oleh pks.Kelakuan mereka membahayakan secara nyata dan idiologi. Hampir semua parpol terlibat kasus korupsi, doyan selangkangan, tapi ingat hanya pks yg kadernya terlibat terorisme.Sudah waktunya tidak memberi ruang gerak sedikitpun pada mereka. Sekali lagi Habisi mereka secara konstitusi, yakni dg cara tidak memilih pks dalam bentuk apapun.”",Hoax
https://turnbackhoax.id/2021/03/12/salah-daftar-bumbu-masakan-mengandung-babi/,[SALAH] Daftar Bumbu Masakan Mengandung Babi,,Hoax
https://turnbackhoax.id/2021/03/12/salah-bio-farma-mengadakan-vaksinasi-covid-19-pada-jumat-12-maret-2021/,"[SALAH] Bio Farma Mengadakan Vaksinasi Covid-19 pada Jumat, 12 Maret 2021","“PENGUMUMANAssalamualaikum Wr.WbBagi teman2 yang mau vaksinasi c19 di Biofarma..Bisa menghubungi Fahmi (082215624769)Vaksinasi akan dilaksanakan :Hari/ tanggal : Jumat, 12 Maret 2021Waktu : 09.00 – 11.00Tempat : Gedung Publik 2 BiofarmaUntuk info lebih lanjut silahkan hub. Sdr. Fahmi Wanadi, sesuai nomer yang tertera di atas.Terimakasih. Salam sehat..🌹..”",Hoax
https://turnbackhoax.id/2021/03/11/salah-vaksin-sinovac-berisikan-virus-hidup-yang-dilemahkan-serta-mengandung-sel-vero-dan-bahan-bahan-berbahaya/,[SALAH] Vaksin Sinovac berisikan Virus Hidup yang dilemahkan serta mengandung Sel Vero dan Bahan-Bahan Berbahaya,"“Astagfirulloh ‘aladzim😩🥺Coba perhatikan kemasan vaksin SINOVAC COVID 19 yg akan disuntikkan kepada pasien, lihat & simak baik2 dng jelas, agar kita tahu isi kandungan dari vaksin SINOVAC COVID tsb.Didalamnya jelas bgtz bertuliskan “ONLY FOR CLINICAL TRIAL” (hanya untuk uji coba klinis alias untuk KELINCI percobaan) dan coba sekali lagi perhatikan kembali COMPOSITION & DESCRIPTION dng baik2, bahwa didlm kandungan vaksin tsb yaitu berasal dari VERO CELL atau berasal dari jaringan KERA HIJAU AFRIKA (jelas sangat tdk halal untuk umat ISLAM) kemudian didalamnya mengandung virus hidup yg dilemahkan serta mengandung bahan2 dasar yg sangat berbahaya (Boraks, Formaline, Aluminium, Merkuri dll).Blom lagi yg tdk tertulis dlm kemasan, yaitu tdk ada jaminan tertular penyakit setelah di vaksin & tdk ada jaminan tdk tertular penyakit atau kompensasi dari perusahaan SINOVAC jika terjadi cidera atau hal2 yg lainnya.Sumber berita ini diambil dari sumber yg membahas efek samping vaksin SINOVAC COVID 19.Untuk lebih jelasnya bisa buka link nya di hasil keterangan FDA klik :https://www.fda.gov/media/143557/download…HASBUNALLAH WANI’ MAL WAKIL NIKMAL MAULA WANI’ MAN NASIR “Cukuplah ALLAH sebagai penolong kami, dan ALLAH adalah sebaik-baik pelindung”, Aamiin yarobbal ‘alamiin🤲”",Hoax
https://turnbackhoax.id/2021/03/10/salah-istri-pasha-ungu-meninggal-dunia/,[SALAH] Istri Pasha Ungu Meninggal Dunia,"“Innalillahi, selamat jalan untuk selamanya, Adelia Istri Pasha Ungu Semoga khusnul khotimah mohon bantuan Doanya”",Hoax
https://turnbackhoax.id/2021/03/10/salah-menghirup-uap-panas-teh-herbal-dapat-mencegah-dan-menyembuhkan-covid-19/,[SALAH] Menghirup Uap Panas Teh Herbal Dapat Mencegah dan Menyembuhkan COVID-19,https://www.reuters.com/…/uk-factcheck-steam-idUSKBN2AC2FVhttps://www.reuters.com/…/uk-factcheck-steam-kills…,Hoax
https://turnbackhoax.id/2021/03/09/salah-moeldoko-adalah-kader-hanura/,[SALAH] Moeldoko Adalah Kader Hanura,MOELDOKO ADALAH KADER PARTAI HANURA…BUKAN KADER ATAU PENGURUS DEMOKRAT….SUPAYA MASYARAKAT MENGETAHUI…SEORANG JENDRAL TAPI TIDAK PUNYA ETIKA….SUDAH NGOBOK OBOK PARTAI DEMOKRAT YANG SAH…..!!MOELDOKO MENGHALALKAN SEGALA CARA DALAM MEREBUT SEBAGAI KETUA UMUM DEMOKRAT DALAM KLB ILEGAL DI MEDAN…!!,Hoax
https://turnbackhoax.id/2021/03/09/salah-artikel-cnn-indonesia-berjudul-ketua-rt-rawa-buaya-satu-kekurangan-anies-tak-punya-otak/,"[SALAH] Artikel CNN Indonesia Berjudul “Ketua RT Rawa Buaya: Satu Kekurangan Anies, Tak Punya Otak…”",,Hoax
https://turnbackhoax.id/2021/03/09/salah-bank-indonesia-meminta-data-pribadi-untuk-mencairkan-dana/,[SALAH] Bank Indonesia Meminta Data Pribadi untuk Mencairkan Dana,"Alamat email itu yakni: bankindonesia047@gmail.com.Dear Customer,Selamat siang,,Yth, Kepada Bapak/Ibu:Terima kasih telah menggunakan BANK BI,,Kami menginformasihkan bahwa saat ini aplikasi dalam maintanance sistem Digital bank, mohon di informasikan nama lengkap dan nomor hp yang terdaftar di BINama Lengkap:Nomor hp.:Jumlah Dana Cair:Mohon atas ketidaknyamanannya dalam pencairan tanpa konfirmasih.Terimakasih.Best regards",Hoax
